type_designator,aircraft_group,manufacturer_model,query,source,source_page,file_title,image_url,thumb_url,license_short_name,license_url,artist,credit,width,height,mime,local_path,public_path,sha256,status,reason,identity_status,identity_notes
AC68,Aero Commander,"Aero Commander, Commander","""Commander"" Aero Commander aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg,"File:Aero Commander 100-180 Lark Commander (N4063X, cn 5163) (4-11-2024).jpg",https://upload.wikimedia.org/wikipedia/commons/8/80/Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg/960px-Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ZLEA,Own work,6000,4000,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg/960px-Aero_Commander_100-180_Lark_Commander_%28N4063X%2C_cn_5163%29_%284-11-2024%29.jpg,e5e4baae6354fbd156845184e307bfea5bd6aa5e0e662af5ccc261eb3fce7ffd,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
AC68,Aero Commander,"Aero Commander, Commander","""Commander"" Aero Commander aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aero_Commander_500A_Commander_AN1719622.jpg,File:Aero Commander 500A Commander AN1719622.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Aero_Commander_500A_Commander_AN1719622.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Aero_Commander_500A_Commander_AN1719622.jpg/960px-Aero_Commander_500A_Commander_AN1719622.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Alan Lebeda,Gallery page http://www.airliners.net/photo/Aero-Commander-500A/1719622/L Photo http://cdn-www.airliners.net/aviation-photos/photos/2/2/6/1719622.jpg,1024,709,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Aero_Commander_500A_Commander_AN1719622.jpg/960px-Aero_Commander_500A_Commander_AN1719622.jpg,064080d75c84031faed9408bbb5ceba0c0f66a8e9b52c6167076c1da99337fab,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
AC68,Aero Commander,"Aero Commander, Commander","""Commander"" Aero Commander aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aero_Commander_500A_Commander_Vabre.jpg,File:Aero Commander 500A Commander Vabre.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Aero_Commander_500A_Commander_Vabre.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Aero_Commander_500A_Commander_Vabre.jpg/960px-Aero_Commander_500A_Commander_Vabre.jpg,GFDL,http://www.gnu.org/copyleft/fdl.html,Phil Vabre,http://www.airliners.net/photo/Untitled-(Melton-Air/Aero-Commander-500A/1683352/L/,1024,685,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Aero_Commander_500A_Commander_Vabre.jpg/960px-Aero_Commander_500A_Commander_Vabre.jpg,9a2f2807c3105e13b8f52756537f7b73578a9afeb3a9063dc46b7b96fabe4dce,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C172,Cessna,"Cessna, Cessna","""C172"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N714HW_Cessna_172S.jpg,File:N714HW Cessna 172S.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/N714HW_Cessna_172S.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/N714HW_Cessna_172S.jpg/960px-N714HW_Cessna_172S.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/N714HW_Cessna_172S.jpg/960px-N714HW_Cessna_172S.jpg,9075a82745e495f25bef9e4e3715d26db25b8a0001110c21fdcfc56d8a49a980,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
C172,Cessna,"Cessna, Cessna","""C172"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:PH-PCT_%2850626291296%29.jpg,File:PH-PCT (50626291296).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/PH-PCT_%2850626291296%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/PH-PCT_%2850626291296%29.jpg/960px-PH-PCT_%2850626291296%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Gerard van der Schaaf,PH-PCT,3763,2499,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/PH-PCT_%2850626291296%29.jpg/960px-PH-PCT_%2850626291296%29.jpg,779bfb0bff14cc46382c92e2fd1dba0bf201dec63111d8e729503ddfc35b2262,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
SR22,Cirrus,"Cirrus, Cirrus","""SR22"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cirrus_Demo_Aircraft_%28270448097%29.jpg,File:Cirrus Demo Aircraft (270448097).jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Cirrus_Demo_Aircraft_%28270448097%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Cirrus_Demo_Aircraft_%28270448097%29.jpg/960px-Cirrus_Demo_Aircraft_%28270448097%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brian Cantoni,Cirrus Demo Aircraft,2048,1536,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Cirrus_Demo_Aircraft_%28270448097%29.jpg/960px-Cirrus_Demo_Aircraft_%28270448097%29.jpg,16da8d52e10577f57d3c43aa2aa9657e47b4f767adeb0c3611ba04dd2d634f6f,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
SR22,Cirrus,"Cirrus, Cirrus","""SR22"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Cirrus_SR22_Aircraft.jpg,File:Cirrus SR22 Aircraft.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Cirrus_SR22_Aircraft.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Cirrus_SR22_Aircraft.jpg/960px-Cirrus_SR22_Aircraft.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,SimonWaldherr,Own work,2800,2100,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Cirrus_SR22_Aircraft.jpg/960px-Cirrus_SR22_Aircraft.jpg,3aeda13822a1ca45e532d14b1d888a52f4a48f81d9903f9b2b95736417e65a14,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
SR22,Cirrus,"Cirrus, Cirrus","""SR22"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:N456DC_Cirrus_SR22.jpg,File:N456DC Cirrus SR22.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/N456DC_Cirrus_SR22.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/N456DC_Cirrus_SR22.jpg/960px-N456DC_Cirrus_SR22.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Noah Wulf,Own work,4272,2848,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/N456DC_Cirrus_SR22.jpg/960px-N456DC_Cirrus_SR22.jpg,a34f94c0bdb988a6955ba358c49200973dfdfeebdd6f60dcc036b58d83dfacd8,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A343,Airbus,"Airbus, Airbus 340","""A343"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:D-AIFC_AIRCRAFT_Airbus_A340-313.jpg,File:D-AIFC AIRCRAFT Airbus A340-313.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/D-AIFC_AIRCRAFT_Airbus_A340-313.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/D-AIFC_AIRCRAFT_Airbus_A340-313.jpg/960px-D-AIFC_AIRCRAFT_Airbus_A340-313.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sg1959,Own work,1965,1105,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/D-AIFC_AIRCRAFT_Airbus_A340-313.jpg/960px-D-AIFC_AIRCRAFT_Airbus_A340-313.jpg,057cbac3722cab9c30a781bd2f4d42abd2cb0327d37f7b0eec177947d1e932e5,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A343,Airbus,"Airbus, Airbus 340","""A343"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:D-AIFD_AIRCRAFT_Airbus_A340-313.jpg,File:D-AIFD AIRCRAFT Airbus A340-313.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/D-AIFD_AIRCRAFT_Airbus_A340-313.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/D-AIFD_AIRCRAFT_Airbus_A340-313.jpg/960px-D-AIFD_AIRCRAFT_Airbus_A340-313.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sg1959,Own work,3005,1691,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/D-AIFD_AIRCRAFT_Airbus_A340-313.jpg/960px-D-AIFD_AIRCRAFT_Airbus_A340-313.jpg,a9eb1695ec0ec44ca3dc960c1e48da21877462d86481c1f039a87ce6e78c7f69,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A343,Airbus,"Airbus, Airbus 340","""A343"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg,File:D-AIFD AIRCRAFT Airbus A340-313 (1).jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg/960px-D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sg1959,Own work,1025,577,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg/960px-D-AIFD_AIRCRAFT_Airbus_A340-313_%281%29.jpg,30fc95e145a2aac217a60aab7cd4e2fcb15176f0469085f68e2c63f71aa48fd2,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A306,Airbus,"Airbus, Airbus 300","""A306"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg,"File:Airbus A300B4-603, Lufthansa AN0520385.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2c/Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg/960px-Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg,GFDL,http://www.gnu.org/copyleft/fdl.html,Raimund Stehmann,Gallery page http://www.airliners.net/photo/Lufthansa/Airbus-A300B4-603/0520385/L Photo http://cdn-www.airliners.net/aviation-photos/photos/5/8/3/0520385.jpg,1600,1074,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg/960px-Airbus_A300B4-603%2C_Lufthansa_AN0520385.jpg,b5cc66d8094a6a9e36fe31b2b9f0a15429938f8ee0e9ef235df890b46e6ad695,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A306,Airbus,"Airbus, Airbus 300","""A306"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Airbus_A300B4_GE.tif,File:Airbus A300B4 GE.tif,https://upload.wikimedia.org/wikipedia/commons/e/e0/Airbus_A300B4_GE.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Airbus_A300B4_GE.tif/lossless-page1-960px-Airbus_A300B4_GE.tif.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Tdhla1,Own work,3000,1669,image/tiff,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Airbus_A300B4_GE.tif/lossless-page1-960px-Airbus_A300B4_GE.tif.png,628dcd9ef8bd36ea377e96ddbe885425f5571362f91f55eba6b1f1cf4f1a9519,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A306,Airbus,"Airbus, Airbus 300","""A306"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Airbus_A300B4_PW.tif,File:Airbus A300B4 PW.tif,https://upload.wikimedia.org/wikipedia/commons/d/d8/Airbus_A300B4_PW.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Airbus_A300B4_PW.tif/lossless-page1-960px-Airbus_A300B4_PW.tif.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Tdhla1,Own work,3000,1669,image/tiff,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Airbus_A300B4_PW.tif/lossless-page1-960px-Airbus_A300B4_PW.tif.png,f7c40873114c3aeac7abde130b2c582c61877b7834e385ce1cd6f90705d8b9ea,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B773,Boeing,"Boeing, Boeing 777","""B773"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg,File:A6-ENQ AIRCRAFT Boeing 777-31H(ER).jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg/960px-A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sg1959,Own work,4475,2518,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg/960px-A6-ENQ_AIRCRAFT_Boeing_777-31H%28ER%29.jpg,70f03adc61b3dc856ddf91a34f5a78dd0f59a61b8dd018dfd1d8b6be9e716642,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A342,Airbus,"Airbus, Airbus 340","""A342"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg,File:A7-HHK Airbus A340-202 A342 - QAF (25936850272).jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg/960px-A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,flybyeigenheer,https://www.flickr.com/photos/78631472@N03/25936850272/,4047,2698,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg/960px-A7-HHK_Airbus_A340-202_A342_-_QAF_%2825936850272%29.jpg,bc2dd6de2609efd53ae82187f0cd002a1e30fea999e4f0b90817ef4ee1e12f6b,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
A342,Airbus,"Airbus, Airbus 340","""A342"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg,File:F-RAJB - A342 - In Flight (22163719052).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg/960px-F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Maxime ✈ from Le François , Martinique",F-RAJB | A342 | In Flight,4558,3333,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg/960px-F-RAJB_-_A342_-_In_Flight_%2822163719052%29.jpg,6159fdc3b44a7d0585ee3b24de50806d0a4ee10ec2b230c2370132d745a5aa6e,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
DC10,McDonnell Douglas,"McDonnell Douglas, DC-10","""DC10"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aircraft.dc-10.750pix.jpg,File:Aircraft.dc-10.750pix.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Aircraft.dc-10.750pix.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Aircraft.dc-10.750pix.jpg,Public domain,,"Public domain Public domain false false This work has been released into the public domain by its author, Arpingstone . This applies worldwide. In some countries this may not be legally possible; if so: Arpingstone grants anyone the right to use this work for any purpose , without any conditions, unless such conditions are required by law.",Own work,750,536,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/2/2d/Aircraft.dc-10.750pix.jpg,31f79575cbd222a3c07f08702f737315b78cd4165c2edd29b3473884867abef6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
MD11,McDonnell Douglas,"McDonnell Douglas, MD-11","""MD11"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg,File:28as - Swissair MD-11; HB-IWF@ZRH;14.07.1998 (4713082874).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg/960px-28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Aero Icarus from Zürich, Switzerland",28as - Swissair MD-11; HB-IWF@ZRH;14.07.1998,5011,3329,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg/960px-28as_-_Swissair_MD-11%3B_HB-IWF%40ZRH%3B14.07.1998_%284713082874%29.jpg,acbc1316d40586318754309d5230d5219e024a7b6f089faf6d9cf61a52a135c3,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
MD11,McDonnell Douglas,"McDonnell Douglas, MD-11","""MD11"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg,"File:Aircraft KLM - Royal Dutch Airlines McDonnell Douglas MD-11 PH-KCB CB-002 Flight KL695 AMS - YYZ ""Maria Montessori"" (9446458587).jpg",https://upload.wikimedia.org/wikipedia/commons/9/93/Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg/960px-Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Lord of the Wings© from Toronto, Canada","KLM - Royal Dutch Airlines | McDonnell Douglas MD-11 | PH-KCB / CB-002 | Flight KL695 AMS - YYZ | ""Maria Montessori""",3872,2592,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg/960px-Aircraft_KLM_-_Royal_Dutch_Airlines_McDonnell_Douglas_MD-11_PH-KCB_CB-002_Flight_KL695_AMS_-_YYZ_%22Maria_Montessori%22_%289446458587%29.jpg,0edb7c81da23801e892fcaeb99ebadd9ecfd302aa552e0a00cec1ba330d2eecc,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
CRJ1,Canadair,"Canadair, Regional Jet","""CRJ1"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Belavia_CRJ-200_Milinkovic-1.jpg,File:Belavia CRJ-200 Milinkovic-1.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Belavia_CRJ-200_Milinkovic-1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Belavia_CRJ-200_Milinkovic-1.jpg/960px-Belavia_CRJ-200_Milinkovic-1.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Dejan Milinkovic,http://www.airliners.net/photo/Belavia/Canadair-CL-600-2B19-Regional/2156029/L/,1280,853,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Belavia_CRJ-200_Milinkovic-1.jpg/960px-Belavia_CRJ-200_Milinkovic-1.jpg,4cd59136e3aed4494d710e23cf581077cdd807a974a4694a11c13353c3f8e9c6,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
CRJ1,Canadair,"Canadair, Regional Jet","""CRJ1"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg,File:Braunschweig Airport RusLine Bombardier CRJ-100ER VQ-BND (DSC03727).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d6/Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg/960px-Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MarcelX42,Own work,5626,3165,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg/960px-Braunschweig_Airport_RusLine_Bombardier_CRJ-100ER_VQ-BND_%28DSC03727%29.jpg,e2c3a2282e36be8365d70f5a6e504fafd557c482da32502354faeb6bbab95621,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
CRJ1,Canadair,"Canadair, Regional Jet","""CRJ1"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C-GNJA_%2821144155144%29.jpg,File:C-GNJA (21144155144).jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/C-GNJA_%2821144155144%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/C-GNJA_%2821144155144%29.jpg/960px-C-GNJA_%2821144155144%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,wiltshirespotter,C-GNJA,1400,963,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/C-GNJA_%2821144155144%29.jpg/960px-C-GNJA_%2821144155144%29.jpg,0851642b50eb50d086f4219ebb63df40eded7ed078b33fa193b590e6c0debd44,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
CRJ1,Canadair,"Canadair, Regional Jet","""CRJ1"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg,File:Canadair CL-600-2B19 Regional Jet CRJ-100ER - Air France (Brit Air) - F-GRJB - LEMD.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg/960px-Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,w:es:Usuario:Barcex,Own work,2816,1585,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg/960px-Canadair_CL-600-2B19_Regional_Jet_CRJ-100ER_-_Air_France_%28Brit_Air%29_-_F-GRJB_-_LEMD.jpg,60e2359ab58b8c8715c742fd6775611a2a57a08a29405c38dfcd7f14f74c10ab,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
B762,Boeing,"Boeing, Boeing 767","""B762"" aircraft",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg,File:17-12-04-Aeropuerto de Barcelona-El Prat-RalfR-DSCF0714.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg/960px-17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.html,Ralf Roletschek,Own work,4896,3264,image/jpeg,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg/960px-17-12-04-Aeropuerto_de_Barcelona-El_Prat-RalfR-DSCF0714.jpg,fa43734009297f35b063bc45d8370f22745ef58fcdb7e488594858bf057540f4,metadata_only,candidate_metadata_collected_without_download,not_reviewed,
